Date,Time,Motu,Site,Transect,Species,Size,Abundance,Area_m2,Density_ha,Biomass_ind_g,Biomass_kg_ha,Stage,a_FishBase,b_FishBase,Trophic_level,Trophic_level_se,Notes.x,Notes.y
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Chlorurus spilurus,30,1,150,66.66666667,376.4463858,25.09642572,IP,0.01259,3.03,2.6,0.3,,"No trophic level info for C. spilurus, so took from C. sordidus (Indian Ocean equivalent) instead"
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Chlorurus spilurus,33,1,150,66.66666667,502.484845,33.49898967,IP,0.01259,3.03,2.6,0.3,,"No trophic level info for C. spilurus, so took from C. sordidus (Indian Ocean equivalent) instead"
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Chlorurus spilurus,27,1,150,66.66666667,273.5633639,18.2375576,IP,0.01259,3.03,2.6,0.3,,"No trophic level info for C. spilurus, so took from C. sordidus (Indian Ocean equivalent) instead"
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Chlorurus spilurus,24,1,150,66.66666667,191.4545943,12.76363962,IP,0.01259,3.03,2.6,0.3,,"No trophic level info for C. spilurus, so took from C. sordidus (Indian Ocean equivalent) instead"
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Chlorurus spilurus,30,1,150,66.66666667,376.4463858,25.09642572,IP,0.01259,3.03,2.6,0.3,,"No trophic level info for C. spilurus, so took from C. sordidus (Indian Ocean equivalent) instead"
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Chlorurus spilurus,27,1,150,66.66666667,273.5633639,18.2375576,IP,0.01259,3.03,2.6,0.3,,"No trophic level info for C. spilurus, so took from C. sordidus (Indian Ocean equivalent) instead"
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Chrysiptera brownriggii,5,1,60,166.6666667,1.80625,0.301041667,,0.01445,3,2.7,0.3,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Chrysiptera brownriggii,6,1,60,166.6666667,3.1212,0.5202,,0.01445,3,2.7,0.3,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Ctenochaetus striatus,26,1,150,66.66666667,373.6185674,24.90790449,,0.02344,2.97,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Ctenochaetus striatus,26,1,150,66.66666667,373.6185674,24.90790449,,0.02344,2.97,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Halichoeres hortulanus,13,1,150,66.66666667,25.8206162,1.721374413,,0.00933,3.09,3.4,0.4,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Halichoeres hortulanus,12,1,150,66.66666667,20.16283954,1.344189303,,0.00933,3.09,3.4,0.4,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Halichoeres hortulanus,33,1,150,66.66666667,459.2928853,30.61952568,,0.00933,3.09,3.4,0.4,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Halichoeres trimaculatus,12,1,150,66.66666667,17.67744,1.178496,,0.01023,3,3.5,0.5,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Labroides dimidiatus,11,1,150,66.66666667,11.78501411,0.785667607,,0.00589,3.17,3.5,0.4,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Labroides dimidiatus,11,1,150,66.66666667,11.78501411,0.785667607,,0.00589,3.17,3.5,0.4,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Lutjanus fulvus,35,1,150,66.66666667,604.5728601,40.30485734,,0.01514,2.98,3.6,0.5,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Scaridae sp,5,1,150,66.66666667,1.651599882,0.110106659,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Scaridae sp,6,1,150,66.66666667,2.869617544,0.191307836,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Scaridae sp,7,1,150,66.66666667,4.577968408,0.305197894,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Scaridae sp,5,1,150,66.66666667,1.651599882,0.110106659,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Scaridae sp,6,1,150,66.66666667,2.869617544,0.191307836,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Scaridae sp,7,1,150,66.66666667,4.577968408,0.305197894,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Scaridae sp,5,1,150,66.66666667,1.651599882,0.110106659,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Scaridae sp,6,1,150,66.66666667,2.869617544,0.191307836,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Scaridae sp,7,1,150,66.66666667,4.577968408,0.305197894,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Scarus psittacus,23,1,150,66.66666667,213.6505619,14.24337079,IP,0.01549,3.04,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Scarus psittacus,24,1,150,66.66666667,243.1608162,16.21072108,IP,0.01549,3.04,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Scarus psittacus,23,1,150,66.66666667,213.6505619,14.24337079,IP,0.01549,3.04,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Scarus psittacus,27,1,150,66.66666667,347.8542075,23.1902805,IP,0.01549,3.04,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Scarus psittacus,28,1,150,66.66666667,388.518616,25.90124107,IP,0.01549,3.04,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Scarus psittacus,29,1,150,66.66666667,432.2562997,28.81708665,IP,0.01549,3.04,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Scarus psittacus,30,1,150,66.66666667,479.1814883,31.94543256,IP,0.01549,3.04,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Scarus psittacus,27,1,150,66.66666667,347.8542075,23.1902805,IP,0.01549,3.04,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes albifasciatus,7,1,60,166.6666667,6.71098147,1.118496912,,0.01995,2.99,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes albifasciatus,8,1,60,166.6666667,10.00419069,1.667365115,,0.01995,2.99,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes albifasciatus,8,1,60,166.6666667,10.00419069,1.667365115,,0.01995,2.99,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes albifasciatus,7,1,60,166.6666667,6.71098147,1.118496912,,0.01995,2.99,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes albifasciatus,8,1,60,166.6666667,10.00419069,1.667365115,,0.01995,2.99,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes albifasciatus,8,1,60,166.6666667,10.00419069,1.667365115,,0.01995,2.99,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes albifasciatus,7,1,60,166.6666667,6.71098147,1.118496912,,0.01995,2.99,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes albifasciatus,4,1,60,166.6666667,1.259221917,0.20987032,,0.01995,2.99,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes albifasciatus,6,1,60,166.6666667,4.232677101,0.705446184,,0.01995,2.99,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes nigricans,6,1,60,166.6666667,5.468000387,0.911333398,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes nigricans,7,1,60,166.6666667,8.723229715,1.453871619,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes nigricans,7,1,60,166.6666667,8.723229715,1.453871619,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes nigricans,4,1,60,166.6666667,1.600560231,0.266760038,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes nigricans,6,1,60,166.6666667,5.468000387,0.911333398,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes nigricans,7,1,60,166.6666667,8.723229715,1.453871619,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes nigricans,4,1,60,166.6666667,1.600560231,0.266760038,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes nigricans,7,1,60,166.6666667,8.723229715,1.453871619,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes nigricans,6,1,60,166.6666667,5.468000387,0.911333398,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes nigricans,5,1,60,166.6666667,3.147091436,0.524515239,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes nigricans,6,1,60,166.6666667,5.468000387,0.911333398,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),3,Stegastes nigricans,6,1,60,166.6666667,5.468000387,0.911333398,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Acanthurus nigrofuscus,14,1,150,66.66666667,62.23744599,4.149163066,,0.02455,2.97,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Acanthurus nigrofuscus,12,1,150,66.66666667,39.37493023,2.624995348,,0.02455,2.97,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Acanthurus nigrofuscus,16,1,150,66.66666667,92.53112555,6.168741703,,0.02455,2.97,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Acanthurus nigrofuscus,16,1,150,66.66666667,92.53112555,6.168741703,,0.02455,2.97,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Acanthurus triostegus,15,1,150,66.66666667,72.65414139,4.843609426,,0.02399,2.96,2.8,0.4,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Acanthurus triostegus,16,1,150,66.66666667,87.94788435,5.86319229,,0.02399,2.96,2.8,0.4,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Acanthurus triostegus,12,1,150,66.66666667,37.53243458,2.502162305,,0.02399,2.96,2.8,0.4,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Acanthurus triostegus,12,1,150,66.66666667,37.53243458,2.502162305,,0.02399,2.96,2.8,0.4,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Acanthurus triostegus,12,1,150,66.66666667,37.53243458,2.502162305,,0.02399,2.96,2.8,0.4,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Chaetodon ulietensis,13,1,150,66.66666667,46.73102247,3.115401498,,0.02239,2.98,2.7,0.2,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Chaetodon ulietensis,13,1,150,66.66666667,46.73102247,3.115401498,,0.02239,2.98,2.7,0.2,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Chaetodon ulietensis,13,1,150,66.66666667,46.73102247,3.115401498,,0.02239,2.98,2.7,0.2,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Chaetodon vagabundus,12,1,150,66.66666667,32.8022031,2.18681354,,0.01995,2.98,2.9,0.4,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Chlorurus spilurus,8,1,150,66.66666667,6.861015346,0.457401023,juvenile,0.01259,3.03,2.6,0.3,,"No trophic level info for C. spilurus, so took from C. sordidus (Indian Ocean equivalent) instead"
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Chlorurus spilurus,24,1,150,66.66666667,191.4545943,12.76363962,IP,0.01259,3.03,2.6,0.3,,"No trophic level info for C. spilurus, so took from C. sordidus (Indian Ocean equivalent) instead"
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Chrysiptera brownriggii,5,1,60,166.6666667,1.80625,0.301041667,,0.01445,3,2.7,0.3,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Chrysiptera brownriggii,5,1,60,166.6666667,1.80625,0.301041667,,0.01445,3,2.7,0.3,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Ctenochaetus striatus,26,1,150,66.66666667,373.6185674,24.90790449,,0.02344,2.97,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Ctenochaetus striatus,25,1,150,66.66666667,332.5365855,22.1691057,,0.02344,2.97,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Ctenochaetus striatus,26,1,150,66.66666667,373.6185674,24.90790449,,0.02344,2.97,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Ctenochaetus striatus,25,1,150,66.66666667,332.5365855,22.1691057,,0.02344,2.97,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Ctenochaetus striatus,25,1,150,66.66666667,332.5365855,22.1691057,,0.02344,2.97,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Ctenochaetus striatus,25,1,150,66.66666667,332.5365855,22.1691057,,0.02344,2.97,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Ctenochaetus striatus,25,1,150,66.66666667,332.5365855,22.1691057,,0.02344,2.97,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Epinephelus merra,17,1,150,66.66666667,64.6550702,4.310338013,,0.01175,3.04,3.8,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Epinephelus merra,15,1,150,66.66666667,44.19318417,2.946212278,,0.01175,3.04,3.8,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Epinephelus merra,18,1,150,66.66666667,76.92478341,5.128318894,,0.01175,3.04,3.8,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Halichoeres hortulanus,8,1,150,66.66666667,5.760095761,0.384006384,,0.00933,3.09,3.4,0.4,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Halichoeres trimaculatus,6,1,150,66.66666667,2.20968,0.147312,,0.01023,3,3.5,0.5,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Halichoeres trimaculatus,6,1,150,66.66666667,2.20968,0.147312,,0.01023,3,3.5,0.5,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Halichoeres trimaculatus,6,1,150,66.66666667,2.20968,0.147312,,0.01023,3,3.5,0.5,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Scaridae sp,8,1,150,66.66666667,6.861015346,0.457401023,juvenile,0.01259,3.03,2.6,0.3,"striped, not sure of species","*Used a, b from C. spilurus because most of these are striped juveniles and most likely to be that species. Same for trophic level (although could make an argument to use 2 because all scarus TL = 2) "
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Scarus psittacus,10,1,150,66.66666667,16.98444726,1.132296484,IP,0.01549,3.04,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Scarus psittacus,15,1,150,66.66666667,58.25978067,3.883985378,IP,0.01549,3.04,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Stegastes albifasciatus,7,1,60,166.6666667,6.71098147,1.118496912,,0.01995,2.99,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Stegastes albifasciatus,6,1,60,166.6666667,4.232677101,0.705446184,,0.01995,2.99,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Stegastes albifasciatus,6,1,60,166.6666667,4.232677101,0.705446184,,0.01995,2.99,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Stegastes albifasciatus,7,1,60,166.6666667,6.71098147,1.118496912,,0.01995,2.99,2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Stegastes nigricans,6,1,60,166.6666667,5.468000387,0.911333398,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Stegastes nigricans,7,1,60,166.6666667,8.723229715,1.453871619,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Stegastes nigricans,7,1,60,166.6666667,8.723229715,1.453871619,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Stegastes nigricans,7,1,60,166.6666667,8.723229715,1.453871619,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Stegastes nigricans,6,1,60,166.6666667,5.468000387,0.911333398,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Stegastes nigricans,4,1,60,166.6666667,1.600560231,0.266760038,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Stegastes nigricans,8,1,60,166.6666667,13.07353123,2.178921871,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Stegastes nigricans,6,1,60,166.6666667,5.468000387,0.911333398,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Stegastes nigricans,7,1,60,166.6666667,8.723229715,1.453871619,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Stegastes nigricans,8,1,60,166.6666667,13.07353123,2.178921871,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Stegastes nigricans,15,1,60,166.6666667,87.81865128,14.63644188,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Stegastes nigricans,14,1,60,166.6666667,71.25218651,11.87536442,,0.02399,3.03,2.2,0,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Thalassoma hardwicke,8,1,150,66.66666667,5.425350891,0.361690059,,0.00955,3.05,3.5,0.4,,
6-Nov-21,14:59-16:35,Reiono,Protected (southwest),4,Thalassoma hardwicke,10,1,150,66.66666667,10.71527624,0.714351749,,0.00955,3.05,3.5,0.4,,
6-Nov-21,8:24-10:00,Rimatuu,Exposed (southeast),1,Acanthurus triostegus,15,1,150,66.66666667,72.65414139,4.843609426,,0.02399,2.96,2.8,0.4,,
6-Nov-21,8:24-10:00,Rimatuu,Exposed (southeast),1,Acanthurus triostegus,13,1,150,66.66666667,47.5666505,3.171110033,,0.02399,2.96,2.8,0.4,,
6-Nov-21,8:24-10:00,Rimatuu,Exposed (southeast),1,Balistapus undulatus,18,1,150,66.66666667,138.1790345,9.211935633,,0.02818,2.94,3.4,0.4,,
6-Nov-21,8:24-10:00,Rimatuu,Exposed (southeast),1,Balistapus undulatus,20,1,150,66.66666667,188.3515403,12.55676935,,0.02818,2.94,3.4,0.4,,
6-Nov-21,8:24-10:00,Rimatuu,Exposed (southeast),1,Chaetodon auriga,20,1,150,66.66666667,193.6433157,12.90955438,,0.0257,2.98,3.7,0.3,,
6-Nov-21,8:24-10:00,Rimatuu,Exposed (southeast),1,Chaetodon auriga,20,1,150,66.66666667,193.6433157,12.90955438,,0.0257,2.98,3.7,0.3,,
6-Nov-21,8:24-10:00,Rimatuu,Exposed (southeast),1,Chaetodon ulietensis,6,1,150,66.66666667,4.666000916,0.311066728,,0.02239,2.98,2.7,0.2,,
6-Nov-21,8:24-10:00,Rimatuu,Exposed (southeast),1,Chaetodon vagabundus,20,1,150,66.66666667,150.3184494,10.02122996,,0.01995,2.98,2.9,0.4,,
6-Nov-21,8:24-10:00,Rimatuu,Exposed (southeast),1,Chaetodon vagabundus,20,1,150,66.66666667,150.3184494,10.02122996,,0.01995,2.98,2.9,0.4,,
6-Nov-21,8:24-10:00,Rimatuu,Exposed (southeast),1,Chlorurus spilurus,8,1,150,66.66666667,6.861015346,0.457401023,juvenile,0.01259,3.03,2.6,0.3,,"No trophic level info for C. spilurus, so took from C. sordidus (Indian Ocean equivalent) instead"
6-Nov-21,8:24-10:00,Rimatuu,Exposed (southeast),1,Chlorurus spilurus,9,1,150,66.66666667,9.803486017,0.653565734,juvenile,0.01259,3.03,2.6,0.3,,"No trophic level info for C. spilurus, so took from C. sordidus (Indian Ocean equivalent) instead"
